803,x=(750*2)/(35+25),25,"[""Equals(AreaOf(Trapezoid(A,B,C,D)),750)"", ""Find(HeightOf(Quadrilateral(A,B,C,D)))"", ""Equals(LengthOf(Line(B, A)), 35)"", ""Equals(LengthOf(Line(C, D)), 25)""]",Equals AreaOf Trapezoid ABCD  750  Find HeightOf Quadrilateral ABCD    Equals LengthOf Line B A   35  Equals LengthOf Line C D   25 
805,x=2/(1-3/5),5,"[""Find(y)"", ""Equals(LengthOf(Line(B, R)), 4)"", ""Equals(LengthOf(Line(G, point_26)), 20-5x)"", ""Equals(LengthOf(Line(K, P)), 3)"", ""Equals(LengthOf(Line(J, point_27)), 2x+6)"", ""Equals(LengthOf(Line(H, M)), y+2)"", ""Equals(LengthOf(Line(H, M)), 5)"", ""PointLiesOnLine(J, Line(B, I))"", ""PointLiesOnLine(Q, Line(B, I))"", ""PointLiesOnLine(R, Line(B, I))"", ""PointLiesOnLine(R, Line(B, J))"", ""PointLiesOnLine(J, Line(B, Q))"", ""PointLiesOnLine(R, Line(B, Q))"", ""PointLiesOnLine(Q, Line(I, J))"", ""PointLiesOnLine(J, Line(I, R))"", ""PointLiesOnLine(Q, Line(I, R))"", ""PointLiesOnLine(N, Line(J, K))"", ""PointLiesOnLine(U, Line(J, K))"", ""PointLiesOnLine(U, Line(J, N))"", ""PointLiesOnLine(K, Line(J, P))"", ""PointLiesOnLine(N, Line(J, P))"", ""PointLiesOnLine(U, Line(J, P))"", ""PointLiesOnLine(M, Line(Q, H))"", ""PointLiesOnLine(S, Line(Q, H))"", ""PointLiesOnLine(V, Line(Q, H))"", ""PointLiesOnLine(S, Line(Q, M))"", ""PointLiesOnLine(V, Line(Q, M))"", ""PointLiesOnLine(J, Line(Q, R))"", ""PointLiesOnLine(S, Line(Q, V))"", ""PointLiesOnLine(L, Line(R, E))"", ""PointLiesOnLine(W, Line(R, E))"", ""PointLiesOnLine(E, Line(R, O))"", ""PointLiesOnLine(L, Line(R, O))"", ""PointLiesOnLine(W, Line(R, O))"", ""PointLiesOnLine(Z, Line(R, O))"", ""PointLiesOnLine(G, Line(R, T))"", ""PointLiesOnLine(L, Line(R, W))"", ""PointLiesOnLine(E, Line(R, Z))"", ""PointLiesOnLine(L, Line(R, Z))"", ""PointLiesOnLine(W, Line(R, Z))"", ""PointLiesOnLine(Q, Line(X, C))"", ""PointLiesOnLine(M, Line(X, H))"", ""PointLiesOnLine(Q, Line(X, H))"", ""PointLiesOnLine(S, Line(X, H))"", ""PointLiesOnLine(V, Line(X, H))"", ""PointLiesOnLine(Q, Line(X, M))"", ""PointLiesOnLine(S, Line(X, M))"", ""PointLiesOnLine(V, Line(X, M))"", ""PointLiesOnLine(Q, Line(X, S))"", ""PointLiesOnLine(Q, Line(X, V))"", ""PointLiesOnLine(S, Line(X, V))"", ""PointLiesOnLine(point_27, Line(C, F))"", ""PointLiesOnLine(M, Line(C, H))"", ""PointLiesOnLine(S, Line(C, V))"", ""PointLiesOnLine(J, Line(F, D))"", ""PointLiesOnLine(M, Line(H, S))"", ""PointLiesOnLine(V, Line(H, S))"", ""PointLiesOnLine(M, Line(H, V))"", ""PointLiesOnLine(K, Line(M, E))"", ""PointLiesOnLine(E, Line(M, A))"", ""PointLiesOnLine(K, Line(M, A))"", ""PointLiesOnLine(V, Line(M, S))"", ""PointLiesOnLine(J, Line(D, K))"", ""PointLiesOnLine(N, Line(D, K))"", ""PointLiesOnLine(U, Line(D, K))"", ""PointLiesOnLine(J, Line(D, N))"", ""PointLiesOnLine(U, Line(D, N))"", ""PointLiesOnLine(J, Line(D, P))"", ""PointLiesOnLine(K, Line(D, P))"", ""PointLiesOnLine(N, Line(D, P))"", ""PointLiesOnLine(U, Line(D, P))"", ""PointLiesOnLine(J, Line(D, U))"", ""PointLiesOnLine(E, Line(K, A))"", ""PointLiesOnLine(N, Line(K, U))"", ""PointLiesOnLine(M, Line(K, Y))"", ""PointLiesOnLine(K, Line(N, P))"", ""PointLiesOnLine(K, Line(P, U))"", ""PointLiesOnLine(N, Line(P, U))"", ""PointLiesOnLine(F, Line(point_27, L))"", ""PointLiesOnLine(L, Line(E, G))"", ""PointLiesOnLine(R, Line(E, G))"", ""PointLiesOnLine(W, Line(E, G))"", ""PointLiesOnLine(W, Line(E, L))"", ""PointLiesOnLine(Z, Line(E, O))"", ""PointLiesOnLine(G, Line(E, T))"", ""PointLiesOnLine(L, Line(E, T))"", ""PointLiesOnLine(R, Line(E, T))"", ""PointLiesOnLine(W, Line(E, T))"", ""PointLiesOnLine(K, Line(E, Y))"", ""PointLiesOnLine(M, Line(E, Y))"", ""PointLiesOnLine(L, Line(E, point_26))"", ""PointLiesOnLine(W, Line(E, point_26))"", ""PointLiesOnLine(R, Line(G, L))"", ""PointLiesOnLine(E, Line(G, O))"", ""PointLiesOnLine(L, Line(G, O))"", ""PointLiesOnLine(R, Line(G, O))"", ""PointLiesOnLine(W, Line(G, O))"", ""PointLiesOnLine(Z, Line(G, O))"", ""PointLiesOnLine(L, Line(G, W))"", ""PointLiesOnLine(R, Line(G, W))"", ""PointLiesOnLine(E, Line(G, Z))"", ""PointLiesOnLine(R, Line(G, Z))"", ""PointLiesOnLine(W, Line(G, Z))"", ""PointLiesOnLine(E, Line(L, O))"", ""PointLiesOnLine(W, Line(L, O))"", ""PointLiesOnLine(Z, Line(L, O))"", ""PointLiesOnLine(G, Line(L, T))"", ""PointLiesOnLine(R, Line(L, T))"", ""PointLiesOnLine(E, Line(L, Z))"", ""PointLiesOnLine(W, Line(L, Z))"", ""PointLiesOnLine(E, Line(O, T))"", ""PointLiesOnLine(G, Line(O, T))"", ""PointLiesOnLine(L, Line(O, T))"", ""PointLiesOnLine(R, Line(O, T))"", ""PointLiesOnLine(W, Line(O, T))"", ""PointLiesOnLine(Z, Line(O, T))"", ""PointLiesOnLine(E, Line(O, W))"", ""PointLiesOnLine(Z, Line(O, W))"", ""PointLiesOnLine(E, Line(O, point_26))"", ""PointLiesOnLine(L, Line(O, point_26))"", ""PointLiesOnLine(Z, Line(O, point_26))"", ""PointLiesOnLine(E, Line(A, Y))"", ""PointLiesOnLine(K, Line(A, Y))"", ""PointLiesOnLine(M, Line(A, Y))"", ""PointLiesOnLine(G, Line(T, W))"", ""PointLiesOnLine(L, Line(T, W))"", ""PointLiesOnLine(R, Line(T, W))"", ""PointLiesOnLine(E, Line(T, Z))"", ""PointLiesOnLine(G, Line(T, Z))"", ""PointLiesOnLine(L, Line(T, Z))"", ""PointLiesOnLine(R, Line(T, Z))"", ""PointLiesOnLine(W, Line(T, Z))"", ""PointLiesOnLine(E, Line(W, Z))"", ""PointLiesOnLine(L, Line(W, point_26))"", ""PointLiesOnLine(R, Line(W, point_26))"", ""PointLiesOnLine(E, Line(Z, point_26))"", ""PointLiesOnLine(L, Line(Z, point_26))"", ""PointLiesOnLine(W, Line(Z, point_26))""]",Find y  Equals LengthOf Line B R   4  Equals LengthOf Line G point_26   20-5x  Equals LengthOf Line K P   3  Equals LengthOf Line J point_27   2x+6  Equals LengthOf Line H M   y+2  Equals LengthOf Line H M   5  PointLiesOnLine J Line B I   PointLiesOnLine Q Line B I   PointLiesOnLine R Line B I   PointLiesOnLine R Line B J   PointLiesOnLine J Line B Q   PointLiesOnLine R Line B Q   PointLiesOnLine Q Line I J   PointLiesOnLine J Line I R   PointLiesOnLine Q Line I R   PointLiesOnLine N Line J K   PointLiesOnLine U Line J K   PointLiesOnLine U Line J N   PointLiesOnLine K Line J P   PointLiesOnLine N Line J P   PointLiesOnLine U Line J P   PointLiesOnLine M Line Q H   PointLiesOnLine S Line Q H   PointLiesOnLine V Line Q H   PointLiesOnLine S Line Q M   PointLiesOnLine V Line Q M   PointLiesOnLine J Line Q R   PointLiesOnLine S Line Q V   PointLiesOnLine L Line R E   PointLiesOnLine W Line R E   PointLiesOnLine E Line R O   PointLiesOnLine L Line R O   PointLiesOnLine W Line R O   PointLiesOnLine Z Line R O   PointLiesOnLine G Line R T   PointLiesOnLine L Line R W   PointLiesOnLine E Line R Z   PointLiesOnLine L Line R Z   PointLiesOnLine W Line R Z   PointLiesOnLine Q Line X C   PointLiesOnLine M Line X H   PointLiesOnLine Q Line X H   PointLiesOnLine S Line X H   PointLiesOnLine V Line X H   PointLiesOnLine Q Line X M   PointLiesOnLine S Line X M   PointLiesOnLine V Line X M   PointLiesOnLine Q Line X S   PointLiesOnLine Q Line X V   PointLiesOnLine S Line X V   PointLiesOnLine point_27 Line C F   PointLiesOnLine M Line C H   PointLiesOnLine S Line C V   PointLiesOnLine J Line F D   PointLiesOnLine M Line H S   PointLiesOnLine V Line H S   PointLiesOnLine M Line H V   PointLiesOnLine K Line M E   PointLiesOnLine E Line M A   PointLiesOnLine K Line M A   PointLiesOnLine V Line M S   PointLiesOnLine J Line D K   PointLiesOnLine N Line D K   PointLiesOnLine U Line D K   PointLiesOnLine J Line D N   PointLiesOnLine U Line D N   PointLiesOnLine J Line D P   PointLiesOnLine K Line D P   PointLiesOnLine N Line D P   PointLiesOnLine U Line D P   PointLiesOnLine J Line D U   PointLiesOnLine E Line K A   PointLiesOnLine N Line K U   PointLiesOnLine M Line K Y   PointLiesOnLine K Line N P   PointLiesOnLine K Line P U   PointLiesOnLine N Line P U   PointLiesOnLine F Line point_27 L   PointLiesOnLine L Line E G   PointLiesOnLine R Line E G   PointLiesOnLine W Line E G   PointLiesOnLine W Line E L   PointLiesOnLine Z Line E O   PointLiesOnLine G Line E T   PointLiesOnLine L Line E T   PointLiesOnLine R Line E T   PointLiesOnLine W Line E T   PointLiesOnLine K Line E Y   PointLiesOnLine M Line E Y   PointLiesOnLine L Line E point_26   PointLiesOnLine W Line E point_26   PointLiesOnLine R Line G L   PointLiesOnLine E Line G O   PointLiesOnLine L Line G O   PointLiesOnLine R Line G O   PointLiesOnLine W Line G O   PointLiesOnLine Z Line G O   PointLiesOnLine L Line G W   PointLiesOnLine R Line G W   PointLiesOnLine E Line G Z   PointLiesOnLine R Line G Z   PointLiesOnLine W Line G Z   PointLiesOnLine E Line L O   PointLiesOnLine W Line L O   PointLiesOnLine Z Line L O   PointLiesOnLine G Line L T   PointLiesOnLine R Line L T   PointLiesOnLine E Line L Z   PointLiesOnLine W Line L Z   PointLiesOnLine E Line O T   PointLiesOnLine G Line O T   PointLiesOnLine L Line O T   PointLiesOnLine R Line O T   PointLiesOnLine W Line O T   PointLiesOnLine Z Line O T   PointLiesOnLine E Line O W   PointLiesOnLine Z Line O W   PointLiesOnLine E Line O point_26   PointLiesOnLine L Line O point_26   PointLiesOnLine Z Line O point_26   PointLiesOnLine E Line A Y   PointLiesOnLine K Line A Y   PointLiesOnLine M Line A Y   PointLiesOnLine G Line T W   PointLiesOnLine L Line T W   PointLiesOnLine R Line T W   PointLiesOnLine E Line T Z   PointLiesOnLine G Line T Z   PointLiesOnLine L Line T Z   PointLiesOnLine R Line T Z   PointLiesOnLine W Line T Z   PointLiesOnLine E Line W Z   PointLiesOnLine L Line W point_26   PointLiesOnLine R Line W point_26   PointLiesOnLine E Line Z point_26   PointLiesOnLine L Line Z point_26   PointLiesOnLine W Line Z point_26  
843,x=((12*2)+(7*2))+(((9+3)/3)*2),46.67,"[""CircumscribedTo(Triangle(J,K,L),Circle(R))"", ""Find(PerimeterOf(Triangle(J,K,L)))"", ""Equals(LengthOf(Line(K, N)), 7)"", ""Equals(LengthOf(Line(J, K)), LengthOf(m))"", ""Equals(MeasureOf(Angle(O, A, N)), r)"", ""Equals(LengthOf(Line(A, N)), x+3)"", ""Equals(LengthOf(Line(J, O)), 12)"", ""Equals(LengthOf(Line(A, O)), 4x-9)"", ""PointLiesOnLine(O, Line(J, A))"", ""PointLiesOnLine(N, Line(K, A))"", ""PointLiesOnCircle(O, Circle(B, radius_3_0))"", ""PointLiesOnCircle(N, Circle(B, radius_3_0))""]",CircumscribedTo Triangle JKL Circle R   Find PerimeterOf Triangle JKL    Equals LengthOf Line K N   7  Equals LengthOf Line J K   LengthOf m   Equals MeasureOf Angle O A N   r  Equals LengthOf Line A N   x+3  Equals LengthOf Line J O   12  Equals LengthOf Line A O   4x-9  PointLiesOnLine O Line J A   PointLiesOnLine N Line K A   PointLiesOnCircle O Circle B radius_3_0   PointLiesOnCircle N Circle B radius_3_0  
873,x=(9*1.73/2)*5,38.93,"[""Find(AreaOf(Parallelogram(A,C,B,D)))"", ""Equals(LengthOf(Line(A, D)), 9)"", ""Equals(MeasureOf(Angle(D, A, C)), 60)"", ""Equals(LengthOf(Line(A, C)), 5)""]",Find AreaOf Parallelogram ACBD    Equals LengthOf Line A D   9  Equals MeasureOf Angle D A C   60  Equals LengthOf Line A C   5 
876,x=(12/2)*1.73,12,"[""Triangle(A,B,C)"", ""Find(h)"", ""Equals(LengthOf(Line(B, D)), LengthOf(h))"", ""Equals(MeasureOf(Angle(C, A, B)), 60)"", ""Equals(LengthOf(Line(A, C)), 12)"", ""Equals(LengthOf(Line(A, B)), LengthOf(Line(B, C)))"", ""PointLiesOnLine(D, Line(A, C))"", ""Perpendicular(Line(B,C), Line(A,B))""]",Triangle ABC  Find h  Equals LengthOf Line B D   LengthOf h   Equals MeasureOf Angle C A B   60  Equals LengthOf Line A C   12  Equals LengthOf Line A B   LengthOf Line B C    PointLiesOnLine D Line A C   Perpendicular Line BC  Line AB  
885,x=15*1.73,30,"[""Find(h)"", ""Equals(LengthOf(Line(A, B)), LengthOf(h))"", ""Equals(LengthOf(Line(A, C)), 15)"", ""Equals(MeasureOf(Angle(A, C, B)), 60)"", ""Perpendicular(Line(A, B), Line(A, C))""]",Find h  Equals LengthOf Line A B   LengthOf h   Equals LengthOf Line A C   15  Equals MeasureOf Angle A C B   60  Perpendicular Line A B  Line A C  
893,x=9+6,15,"[""Find(y)"", ""Equals(LengthOf(Line(C, B)), 3/2x+11)"", ""Equals(LengthOf(Line(D, B)), 3y-9)"", ""Equals(LengthOf(Line(A, D)), x+2)"", ""Equals(LengthOf(Line(Y, D)), 2x+6)"", ""PointLiesOnLine(A, Line(C, Y))"", ""PointLiesOnLine(D, Line(Y, B))"", ""Equals(LengthOf(Line(D, B)), LengthOf(Line(Y, D)))"", ""Equals(LengthOf(Line(A, Y)), LengthOf(Line(A, C)))""]",Find y  Equals LengthOf Line C B   3/2x+11  Equals LengthOf Line D B   3y-9  Equals LengthOf Line A D   x+2  Equals LengthOf Line Y D   2x+6  PointLiesOnLine A Line C Y   PointLiesOnLine D Line Y B   Equals LengthOf Line D B   LengthOf Line Y D    Equals LengthOf Line A Y   LengthOf Line A C   
914,x=(1.3^2*3.14)*(99/360),1.459,"[""Find(AreaOf(Sector(G,F,H)))"", ""Equals(LengthOf(Line(G, F)), 1.3)"", ""Equals(MeasureOf(Angle(F, G, H)), 99)"", ""PointLiesOnCircle(H, Circle(G, radius_1_0))"", ""PointLiesOnCircle(F, Circle(G, radius_1_0))""]",Find AreaOf Sector GFH    Equals LengthOf Line G F   1.3  Equals MeasureOf Angle F G H   99  PointLiesOnCircle H Circle G radius_1_0   PointLiesOnCircle F Circle G radius_1_0  
1096,x=(((12*1.73/2)*12/2)*6),747.36,"[""Equals(PerimeterOf(Hexagon(A,D,B,E,C,F)),72)"", ""Find(AreaOf(Hexagon(A,D,B,E,C,F)))"", ""Equals(LengthOf(Line(G, H)), a)"", ""Equals(LengthOf(Line(A, F)), 12)"", ""Equals(LengthOf(Line(D, G)), 12)"", ""Equals(LengthOf(Line(A, D)), 12)"", ""Equals(LengthOf(Line(D, H)), 6)"", ""Equals(MeasureOf(Angle(G, D, H)), 60)"", ""PointLiesOnLine(H, Line(A, D))"", ""Perpendicular(Line(G, H), Line(D, H))""]",Equals PerimeterOf Hexagon ADBECF  72  Find AreaOf Hexagon ADBECF    Equals LengthOf Line G H   a  Equals LengthOf Line A F   12  Equals LengthOf Line D G   12  Equals LengthOf Line A D   12  Equals LengthOf Line D H   6  Equals MeasureOf Angle G D H   60  PointLiesOnLine H Line A D   Perpendicular Line G H  Line D H  
1208,x=(8+14)/2,11,"[""Parallelogram(D,C,B,A)"", ""Find(x)"", ""Equals(MeasureOf(Angle(C, D, A)), 8x-8)"", ""Equals(MeasureOf(Angle(B, C, D)), 7y+2)"", ""Equals(MeasureOf(Angle(C, D, A)), 6y+16)"", ""Equals(MeasureOf(Angle(A, B, C)), 6x+14)""]",Parallelogram DCBA  Find x  Equals MeasureOf Angle C D A   8x-8  Equals MeasureOf Angle B C D   7y+2  Equals MeasureOf Angle C D A   6y+16  Equals MeasureOf Angle A B C   6x+14 
1248,x=(248*2)/16,31,"[""Equals(AreaOf(Triangle(W,X,Y)),248)"", ""Find(LengthOf(BaseOf(Triangle(X,W,Y))))"", ""Perpendicular(Line(X,A), Line(W,Y))"", ""Equals(LengthOf(Line(A,X)), 16)""]",Equals AreaOf Triangle WXY  248  Find LengthOf BaseOf Triangle XWY     Perpendicular Line XA  Line WY   Equals LengthOf Line AX   16 
1278,x=1+14,15,"[""IsMedianOf(Line(M,S),Triangle(M,N,Q))"", ""Equals(LengthOf(Line(Q,S)),3a-14)"", ""Equals(LengthOf(Line(S,N)),2a+1)"", ""Equals(MeasureOf(Angle(M,S,Q)),7a+1)"", ""Find(a)"", ""Equals(MeasureOf(Angle(Q, S, R)), MeasureOf(Angle(A_2)))"", ""Equals(MeasureOf(Angle(R, S, M)), MeasureOf(Angle(A_1)))"", ""PointLiesOnLine(S, Line(N, Q))"", ""PointLiesOnLine(R, Line(Q, M))"", ""Equals(LengthOf(Line(S, Q)), LengthOf(Line(S, N)))""]",IsMedianOf Line MS Triangle MNQ   Equals LengthOf Line QS  3a-14  Equals LengthOf Line SN  2a+1  Equals MeasureOf Angle MSQ  7a+1  Find a  Equals MeasureOf Angle Q S R   MeasureOf Angle A_2    Equals MeasureOf Angle R S M   MeasureOf Angle A_1    PointLiesOnLine S Line N Q   PointLiesOnLine R Line Q M   Equals LengthOf Line S Q   LengthOf Line S N   
1410,x=(45-3)/2,21,"[""Parallelogram(J,K,L,M)"", ""Equals(LengthOf(Line(J,K)),2b+3)"", ""Equals(LengthOf(Line(J,M)),3a)"", ""Find(b)"", ""Equals(LengthOf(Line(J, K)), 2b+3)"", ""Equals(LengthOf(Line(J, M)), 3a)"", ""Equals(LengthOf(Line(L, K)), 21)"", ""Equals(MeasureOf(Angle(R, L, K)), 70)"", ""Equals(MeasureOf(Angle(M, L, J)), 30)"", ""Equals(LengthOf(Line(L, M)), 45)"", ""PointLiesOnLine(R, Line(L, J))"", ""PointLiesOnLine(R, Line(M, K))""]",Parallelogram JKLM  Equals LengthOf Line JK  2b+3  Equals LengthOf Line JM  3a  Find b  Equals LengthOf Line J K   2b+3  Equals LengthOf Line J M   3a  Equals LengthOf Line L K   21  Equals MeasureOf Angle R L K   70  Equals MeasureOf Angle M L J   30  Equals LengthOf Line L M   45  PointLiesOnLine R Line L J   PointLiesOnLine R Line M K  
1505,x=(2*(9-5))-5,3,"[""Triangle(J,M,N)"", ""Equals(LengthOf(Line(J,M)),Line(M,N))"", ""Find(LengthOf(Line(J,M)))"", ""Equals(LengthOf(Line(J, M)), 2x-5)"", ""Equals(LengthOf(Line(M, N)), 3x-9)"", ""Equals(LengthOf(Line(J, N)), x-2)""]",Triangle JMN  Equals LengthOf Line JM  Line MN   Find LengthOf Line JM    Equals LengthOf Line J M   2x-5  Equals LengthOf Line M N   3x-9  Equals LengthOf Line J N   x-2 
1517,x=6^2*3.14,113.04,"[""Find(AreaOf(Circle(B)))"", ""Equals(LengthOf(Line(A, B)), 6)"", ""PointLiesOnCircle(A, Circle(B, radius_1_0))""]",Find AreaOf Circle B    Equals LengthOf Line A B   6  PointLiesOnCircle A Circle B radius_1_0  
1830,x=((12*12)+(13*13))+(5*5),338,"[""Find(Add(AreaOf(Square(E,B,I,F)),AreaOf(Square(B,D,C,G)),AreaOf(Square(I,D,A,H)),AreaOf(Triangle(B,I,D))))"", ""Equals(LengthOf(Line(B, I)), 12)"", ""Equals(LengthOf(Line(B, D)), 13)"", ""Equals(LengthOf(Line(I, D)), 5)"", ""PointLiesOnLine(I, Line(A, B))"", ""PointLiesOnLine(J, Line(I, F))"", ""PointLiesOnLine(I, Line(D, F))"", ""PointLiesOnLine(J, Line(D, F))"", ""PointLiesOnLine(I, Line(D, J))"", ""Perpendicular(Line(B, I), Line(I, D))""]",Find Add AreaOf Square EBIF  AreaOf Square BDCG  AreaOf Square IDAH  AreaOf Triangle BID     Equals LengthOf Line B I   12  Equals LengthOf Line B D   13  Equals LengthOf Line I D   5  PointLiesOnLine I Line A B   PointLiesOnLine J Line I F   PointLiesOnLine I Line D F   PointLiesOnLine J Line D F   PointLiesOnLine I Line D J   Perpendicular Line B I  Line I D  
1878,x=1/4*2,0.5,"[""Parallelogram(M,N,P,Q)"", ""Equals(LengthOf(Line(M,R)),Mul(Line(M,N),1/4))"", ""Find(RatioOf(Line(M,S),Line(S,P)))"", ""PointLiesOnLine(S, Line(P, M))"", ""PointLiesOnLine(T, Line(P, Q))"", ""PointLiesOnLine(R, Line(M, N))"", ""PointLiesOnLine(S, Line(T, R))"", ""Equals(LengthOf(Line(Q, T)), LengthOf(Line(P, T)))""]",Parallelogram MNPQ  Equals LengthOf Line MR  Mul Line MN 1/4   Find RatioOf Line MS Line SP    PointLiesOnLine S Line P M   PointLiesOnLine T Line P Q   PointLiesOnLine R Line M N   PointLiesOnLine S Line T R   Equals LengthOf Line Q T   LengthOf Line P T   
1943,x=(7*1.73)/2,6.1,"[""Equals(x,7?━3)"", ""Find(a)"", ""Equals(MeasureOf(Angle(C, B, E)), 60)"", ""Equals(LengthOf(Line(E, A)), y)"", ""Equals(LengthOf(Line(C, B)), LengthOf(a))"", ""Equals(MeasureOf(Angle(C, A, B)), 30)"", ""Equals(LengthOf(Line(A, C)), LengthOf(b))"", ""PointLiesOnLine(E, Line(A, B))"", ""Perpendicular(Line(E, A), Line(E, C))"", ""Perpendicular(Line(E, C), Line(A, C))""]",Equals x7?━3  Find a  Equals MeasureOf Angle C B E   60  Equals LengthOf Line E A   y  Equals LengthOf Line C B   LengthOf a   Equals MeasureOf Angle C A B   30  Equals LengthOf Line A C   LengthOf b   PointLiesOnLine E Line A B   Perpendicular Line E A  Line E C   Perpendicular Line E C  Line A C  
1954,x=(180-90)-47,43,"[""Equals(Add(MeasureOf(Angle(A_6)),MeasureOf(Angle(A_6))),90)"", ""Equals(MeasureOf(Angle(A_8)),47)"", ""Find(MeasureOf(Angle(A_6)))"", ""Equals(MeasureOf(Angle(E, A, B)), MeasureOf(Angle(A_6)))"", ""Equals(MeasureOf(Angle(B, A, D)), MeasureOf(Angle(A_7)))"", ""Equals(MeasureOf(Angle(D, A, C)), MeasureOf(Angle(A_8)))"", ""PointLiesOnLine(A, Line(C, E))""]",Equals Add MeasureOf Angle A_6  MeasureOf Angle A_6   90  Equals MeasureOf Angle A_8  47  Find MeasureOf Angle A_6    Equals MeasureOf Angle E A B   MeasureOf Angle A_6    Equals MeasureOf Angle B A D   MeasureOf Angle A_7    Equals MeasureOf Angle D A C   MeasureOf Angle A_8    PointLiesOnLine A Line C E  
2224,x=((5+3)*((16+8)/(5-3)))-(16-8),88,"[""Triangle(G,H,J)"", ""Equals(LengthOf(Line(H,P)),5x-16)"", ""Equals(LengthOf(Line(P,J)),3x+8)"", ""Equals(MeasureOf(Angle(G,J,N)),6y-3)"", ""Equals(MeasureOf(Angle(N,J,H)),4y+23)"", ""Equals(MeasureOf(Angle(H,M,G)),4z+14)"", ""IsMedianOf(Line(G,P),Triangle(G,H,J))"", ""Find(LengthOf(Line(H,J)))"", ""PointLiesOnLine(M, Line(J, G))"", ""PointLiesOnLine(P, Line(J, H))"", ""PointLiesOnLine(B, Line(J, N))"", ""PointLiesOnLine(N, Line(G, H))"", ""PointLiesOnLine(B, Line(G, P))"", ""PointLiesOnLine(A, Line(H, M))""]",Triangle GHJ  Equals LengthOf Line HP  5x-16  Equals LengthOf Line PJ  3x+8  Equals MeasureOf Angle GJN  6y-3  Equals MeasureOf Angle NJH  4y+23  Equals MeasureOf Angle HMG  4z+14  IsMedianOf Line GP Triangle GHJ   Find LengthOf Line HJ    PointLiesOnLine M Line J G   PointLiesOnLine P Line J H   PointLiesOnLine B Line J N   PointLiesOnLine N Line G H   PointLiesOnLine B Line G P   PointLiesOnLine A Line H M  
2366,x=180*2/3,120,"[""Rhombus(A,B,C,D)"", ""Equals(MeasureOf(Angle(D,A,B)),Mul(MeasureOf(Angle(A,D,C)),2))"", ""Equals(LengthOf(Line(C,B)),6)"", ""Find(MeasureOf(Angle(D,A,B)))"", ""Equals(LengthOf(Line(C, B)), 6)"", ""PointLiesOnLine(E, Line(C, A))"", ""PointLiesOnLine(E, Line(D, B))""]",Rhombus ABCD  Equals MeasureOf Angle DAB  Mul MeasureOf Angle ADC  2   Equals LengthOf Line CB  6  Find MeasureOf Angle DAB    Equals LengthOf Line C B   6  PointLiesOnLine E Line C A   PointLiesOnLine E Line D B  
2368,x=4*2,8,"[""Equals(a,4)"", ""Find(c)"", ""Equals(MeasureOf(Angle(A, B, C)), 60)"", ""Equals(LengthOf(Line(A, B)), LengthOf(c))"", ""Equals(LengthOf(Line(C, B)), LengthOf(a))"", ""Equals(MeasureOf(Angle(C, A, B)), 30)"", ""Equals(LengthOf(Line(C, A)), LengthOf(b))"", ""Perpendicular(Line(C, B), Line(C, A))""]",Equals a4  Find c  Equals MeasureOf Angle A B C   60  Equals LengthOf Line A B   LengthOf c   Equals LengthOf Line C B   LengthOf a   Equals MeasureOf Angle C A B   30  Equals LengthOf Line C A   LengthOf b   Perpendicular Line C B  Line C A  
2423,x=(2*((21-7)/2))-7,7,"[""Triangle(A,B,C)"", ""Equals(LengthOf(Line(A,B)),Line(B,C))"", ""Find(LengthOf(Line(A,B)))"", ""Equals(LengthOf(Line(A, C)), x-3)"", ""Equals(LengthOf(Line(B, C)), 4x-21)"", ""Equals(LengthOf(Line(A, B)), 2x-7)""]",Triangle ABC  Equals LengthOf Line AB  Line BC   Find LengthOf Line AB    Equals LengthOf Line A C   x-3  Equals LengthOf Line B C   4x-21  Equals LengthOf Line A B   2x-7 
2481,x=44/(7-3),11,"[""Congruent(Circle(P),Circle(Q))"", ""Find(x)"", ""Equals(LengthOf(Line(U, R)), 3x)"", ""Equals(LengthOf(Line(U, R)), 7x-44)"", ""PointLiesOnCircle(U, Circle(P, radius_2_0))"", ""PointLiesOnCircle(R, Circle(P, radius_2_0))""]",Congruent Circle P Circle Q   Find x  Equals LengthOf Line U R   3x  Equals LengthOf Line U R   7x-44  PointLiesOnCircle U Circle P radius_2_0   PointLiesOnCircle R Circle P radius_2_0  
2576,x=(3+1)/2,2,"[""Triangle(X,Y,Z)"", ""Find(LengthOf(Line(X,Y)))"", ""Equals(LengthOf(Line(Y, X)), 2x+3)"", ""Equals(LengthOf(Line(X, Z)), 8x-4)"", ""Equals(LengthOf(Line(Y, Z)), 4x-1)"", ""Equals(LengthOf(Line(Y, Z)), LengthOf(Line(Y, X)))""]",Triangle XYZ  Find LengthOf Line XY    Equals LengthOf Line Y X   2x+3  Equals LengthOf Line X Z   8x-4  Equals LengthOf Line Y Z   4x-1  Equals LengthOf Line Y Z   LengthOf Line Y X   
